ticker,date,open,high,low,close,adj_close,volume,synthetic_warning,prediction_date_marker
SPY,2025-08-27,189.155731,189.855731,188.855731,189.355731,189.355731,2016600,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-08-28,90.971937,91.671937,90.671937,91.171937,91.171937,1016700,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-08-28,189.272332,189.972332,188.972332,189.472332,189.472332,2016700,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-08-29,91.068775,91.768775,90.768775,91.268775,91.268775,1016800,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-08-29,189.388933,190.088933,189.088933,189.588933,189.588933,2016800,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-09-01,91.165613,91.865613,90.865613,91.365613,91.365613,1016900,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-09-01,189.505534,190.205534,189.205534,189.705534,189.705534,2016900,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-09-02,91.262451,91.962451,90.962451,91.462451,91.462451,1017000,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-09-02,189.622134,190.322134,189.322134,189.822134,189.822134,2017000,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-09-03,91.359289,92.059289,91.059289,91.559289,91.559289,1017100,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-09-03,189.738735,190.438735,189.438735,189.938735,189.938735,2017100,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-09-04,91.456126,92.156126,91.156126,91.656126,91.656126,1017200,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-09-04,189.855336,190.555336,189.555336,190.055336,190.055336,2017200,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-09-05,91.552964,92.252964,91.252964,91.752964,91.752964,1017300,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-09-05,189.971937,190.671937,189.671937,190.171937,190.171937,2017300,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-09-08,91.649802,92.349802,91.349802,91.849802,91.849802,1017400,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-09-08,190.088538,190.788538,189.788538,190.288538,190.288538,2017400,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-09-09,91.746640,92.446640,91.446640,91.946640,91.946640,1017500,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-09-09,190.205138,190.905138,189.905138,190.405138,190.405138,2017500,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-09-10,91.843478,92.543478,91.543478,92.043478,92.043478,1017600,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-09-10,190.321739,191.021739,190.021739,190.521739,190.521739,2017600,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-09-11,91.940316,92.640316,91.640316,92.140316,92.140316,1017700,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-09-11,190.438340,191.138340,190.138340,190.638340,190.638340,2017700,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-09-12,92.037154,92.737154,91.737154,92.237154,92.237154,1017800,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-09-12,190.554941,191.254941,190.254941,190.754941,190.754941,2017800,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-09-15,92.133992,92.833992,91.833992,92.333992,92.333992,1017900,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-09-15,190.671542,191.371542,190.371542,190.871542,190.871542,2017900,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-09-16,92.230830,92.930830,91.930830,92.430830,92.430830,1018000,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-09-16,190.788142,191.488142,190.488142,190.988142,190.988142,2018000,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-09-17,92.327668,93.027668,92.027668,92.527668,92.527668,1018100,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-09-17,190.904743,191.604743,190.604743,191.104743,191.104743,2018100,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-09-18,92.424506,93.124506,92.124506,92.624506,92.624506,1018200,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-09-18,191.021344,191.721344,190.721344,191.221344,191.221344,2018200,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-09-19,92.521344,93.221344,92.221344,92.721344,92.721344,1018300,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-09-19,191.137945,191.837945,190.837945,191.337945,191.337945,2018300,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-09-22,92.618182,93.318182,92.318182,92.818182,92.818182,1018400,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-09-22,191.254545,191.954545,190.954545,191.454545,191.454545,2018400,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-09-23,92.715020,93.415020,92.415020,92.915020,92.915020,1018500,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-09-23,191.371146,192.071146,191.071146,191.571146,191.571146,2018500,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-09-24,92.811858,93.511858,92.511858,93.011858,93.011858,1018600,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-09-24,191.487747,192.187747,191.187747,191.687747,191.687747,2018600,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-09-25,92.908696,93.608696,92.608696,93.108696,93.108696,1018700,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-09-25,191.604348,192.304348,191.304348,191.804348,191.804348,2018700,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-09-26,93.005534,93.705534,92.705534,93.205534,93.205534,1018800,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-09-26,191.720949,192.420949,191.420949,191.920949,191.920949,2018800,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-09-29,93.102372,93.802372,92.802372,93.302372,93.302372,1018900,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-09-29,191.837549,192.537549,191.537549,192.037549,192.037549,2018900,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-09-30,93.199209,93.899209,92.899209,93.399209,93.399209,1019000,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-09-30,191.954150,192.654150,191.654150,192.154150,192.154150,2019000,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-10-01,93.296047,93.996047,92.996047,93.496047,93.496047,1019100,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-10-01,192.070751,192.770751,191.770751,192.270751,192.270751,2019100,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-10-02,93.392885,94.092885,93.092885,93.592885,93.592885,1019200,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-10-02,192.187352,192.887352,191.887352,192.387352,192.387352,2019200,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-10-03,93.489723,94.189723,93.189723,93.689723,93.689723,1019300,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-10-03,192.303953,193.003953,192.003953,192.503953,192.503953,2019300,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-10-06,93.586561,94.286561,93.286561,93.786561,93.786561,1019400,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-10-06,192.420553,193.120553,192.120553,192.620553,192.620553,2019400,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-10-07,93.683399,94.383399,93.383399,93.883399,93.883399,1019500,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-10-07,192.537154,193.237154,192.237154,192.737154,192.737154,2019500,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-10-08,93.780237,94.480237,93.480237,93.980237,93.980237,1019600,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-10-08,192.653755,193.353755,192.353755,192.853755,192.853755,2019600,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-10-09,93.877075,94.577075,93.577075,94.077075,94.077075,1019700,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-10-09,192.770356,193.470356,192.470356,192.970356,192.970356,2019700,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-10-10,93.973913,94.673913,93.673913,94.173913,94.173913,1019800,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-10-10,192.886957,193.586957,192.586957,193.086957,193.086957,2019800,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-10-13,94.070751,94.770751,93.770751,94.270751,94.270751,1019900,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-10-13,193.003557,193.703557,192.703557,193.203557,193.203557,2019900,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-10-14,94.167589,94.867589,93.867589,94.367589,94.367589,1020000,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-10-14,193.120158,193.820158,192.820158,193.320158,193.320158,2020000,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-10-15,94.264427,94.964427,93.964427,94.464427,94.464427,1020100,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-10-15,193.236759,193.936759,192.936759,193.436759,193.436759,2020100,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-10-16,94.361265,95.061265,94.061265,94.561265,94.561265,1020200,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-10-16,193.353360,194.053360,193.053360,193.553360,193.553360,2020200,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-10-17,94.458103,95.158103,94.158103,94.658103,94.658103,1020300,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-10-17,193.469960,194.169960,193.169960,193.669960,193.669960,2020300,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-10-20,94.554941,95.254941,94.254941,94.754941,94.754941,1020400,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-10-20,193.586561,194.286561,193.286561,193.786561,193.786561,2020400,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-10-21,94.651779,95.351779,94.351779,94.851779,94.851779,1020500,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-10-21,193.703162,194.403162,193.403162,193.903162,193.903162,2020500,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-10-22,94.748617,95.448617,94.448617,94.948617,94.948617,1020600,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-10-22,193.819763,194.519763,193.519763,194.019763,194.019763,2020600,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-10-23,94.845455,95.545455,94.545455,95.045455,95.045455,1020700,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-10-23,193.936364,194.636364,193.636364,194.136364,194.136364,2020700,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-10-24,94.942292,95.642292,94.642292,95.142292,95.142292,1020800,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-10-24,194.052964,194.752964,193.752964,194.252964,194.252964,2020800,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-10-27,95.039130,95.739130,94.739130,95.239130,95.239130,1020900,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-10-27,194.169565,194.869565,193.869565,194.369565,194.369565,2020900,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-10-28,95.135968,95.835968,94.835968,95.335968,95.335968,1021000,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-10-28,194.286166,194.986166,193.986166,194.486166,194.486166,2021000,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-10-29,95.232806,95.932806,94.932806,95.432806,95.432806,1021100,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-10-29,194.402767,195.102767,194.102767,194.602767,194.602767,2021100,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-10-30,95.329644,96.029644,95.029644,95.529644,95.529644,1021200,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-10-30,194.519368,195.219368,194.219368,194.719368,194.719368,2021200,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-10-31,95.426482,96.126482,95.126482,95.626482,95.626482,1021300,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-10-31,194.635968,195.335968,194.335968,194.835968,194.835968,2021300,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-11-03,95.523320,96.223320,95.223320,95.723320,95.723320,1021400,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-11-03,194.752569,195.452569,194.452569,194.952569,194.952569,2021400,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-11-04,95.620158,96.320158,95.320158,95.820158,95.820158,1021500,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-11-04,194.869170,195.569170,194.569170,195.069170,195.069170,2021500,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-11-05,95.716996,96.416996,95.416996,95.916996,95.916996,1021600,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-11-05,194.985771,195.685771,194.685771,195.185771,195.185771,2021600,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-11-06,95.813834,96.513834,95.513834,96.013834,96.013834,1021700,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-11-06,195.102372,195.802372,194.802372,195.302372,195.302372,2021700,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-11-07,95.910672,96.610672,95.610672,96.110672,96.110672,1021800,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-11-07,195.218972,195.918972,194.918972,195.418972,195.418972,2021800,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-11-10,96.007510,96.707510,95.707510,96.207510,96.207510,1021900,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-11-10,195.335573,196.035573,195.035573,195.535573,195.535573,2021900,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-11-11,96.104348,96.804348,95.804348,96.304348,96.304348,1022000,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-11-11,195.452174,196.152174,195.152174,195.652174,195.652174,2022000,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-11-12,96.201186,96.901186,95.901186,96.401186,96.401186,1022100,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-11-12,195.568775,196.268775,195.268775,195.768775,195.768775,2022100,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-11-13,96.298024,96.998024,95.998024,96.498024,96.498024,1022200,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-11-13,195.685375,196.385375,195.385375,195.885375,195.885375,2022200,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-11-14,96.394862,97.094862,96.094862,96.594862,96.594862,1022300,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-11-14,195.801976,196.501976,195.501976,196.001976,196.001976,2022300,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-11-17,96.491700,97.191700,96.191700,96.691700,96.691700,1022400,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-11-17,195.918577,196.618577,195.618577,196.118577,196.118577,2022400,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-11-18,96.588538,97.288538,96.288538,96.788538,96.788538,1022500,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-11-18,196.035178,196.735178,195.735178,196.235178,196.235178,2022500,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-11-19,96.685375,97.385375,96.385375,96.885375,96.885375,1022600,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-11-19,196.151779,196.851779,195.851779,196.351779,196.351779,2022600,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-11-20,96.782213,97.482213,96.482213,96.982213,96.982213,1022700,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-11-20,196.268379,196.968379,195.968379,196.468379,196.468379,2022700,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-11-21,96.879051,97.579051,96.579051,97.079051,97.079051,1022800,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-11-21,196.384980,197.084980,196.084980,196.584980,196.584980,2022800,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-11-24,96.975889,97.675889,96.675889,97.175889,97.175889,1022900,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-11-24,196.501581,197.201581,196.201581,196.701581,196.701581,2022900,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-11-25,97.072727,97.772727,96.772727,97.272727,97.272727,1023000,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-11-25,196.618182,197.318182,196.318182,196.818182,196.818182,2023000,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-11-26,97.169565,97.869565,96.869565,97.369565,97.369565,1023100,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-11-26,196.734783,197.434783,196.434783,196.934783,196.934783,2023100,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-11-27,97.266403,97.966403,96.966403,97.466403,97.466403,1023200,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-11-27,196.851383,197.551383,196.551383,197.051383,197.051383,2023200,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-11-28,97.363241,98.063241,97.063241,97.563241,97.563241,1023300,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-11-28,196.967984,197.667984,196.667984,197.167984,197.167984,2023300,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-12-01,97.460079,98.160079,97.160079,97.660079,97.660079,1023400,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-12-01,197.084585,197.784585,196.784585,197.284585,197.284585,2023400,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-12-02,97.556917,98.256917,97.256917,97.756917,97.756917,1023500,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-12-02,197.201186,197.901186,196.901186,197.401186,197.401186,2023500,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-12-03,97.653755,98.353755,97.353755,97.853755,97.853755,1023600,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-12-03,197.317787,198.017787,197.017787,197.517787,197.517787,2023600,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-12-04,97.750593,98.450593,97.450593,97.950593,97.950593,1023700,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-12-04,197.434387,198.134387,197.134387,197.634387,197.634387,2023700,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-12-05,97.847431,98.547431,97.547431,98.047431,98.047431,1023800,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-12-05,197.550988,198.250988,197.250988,197.750988,197.750988,2023800,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-12-08,97.944269,98.644269,97.644269,98.144269,98.144269,1023900,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-12-08,197.667589,198.367589,197.367589,197.867589,197.867589,2023900,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-12-09,98.041107,98.741107,97.741107,98.241107,98.241107,1024000,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-12-09,197.784190,198.484190,197.484190,197.984190,197.984190,2024000,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-12-10,98.137945,98.837945,97.837945,98.337945,98.337945,1024100,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-12-10,197.900791,198.600791,197.600791,198.100791,198.100791,2024100,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-12-11,98.234783,98.934783,97.934783,98.434783,98.434783,1024200,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-12-11,198.017391,198.717391,197.717391,198.217391,198.217391,2024200,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-12-12,98.331621,99.031621,98.031621,98.531621,98.531621,1024300,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-12-12,198.133992,198.833992,197.833992,198.333992,198.333992,2024300,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-12-15,98.428458,99.128458,98.128458,98.628458,98.628458,1024400,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-12-15,198.250593,198.950593,197.950593,198.450593,198.450593,2024400,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-12-16,98.525296,99.225296,98.225296,98.725296,98.725296,1024500,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-12-16,198.367194,199.067194,198.067194,198.567194,198.567194,2024500,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-12-17,98.622134,99.322134,98.322134,98.822134,98.822134,1024600,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-12-17,198.483794,199.183794,198.183794,198.683794,198.683794,2024600,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-12-18,98.718972,99.418972,98.418972,98.918972,98.918972,1024700,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-12-18,198.600395,199.300395,198.300395,198.800395,198.800395,2024700,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-12-19,98.815810,99.515810,98.515810,99.015810,99.015810,1024800,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-12-19,198.716996,199.416996,198.416996,198.916996,198.916996,2024800,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
MSFT,2025-12-22,98.912648,99.612648,98.612648,99.112648,99.112648,1024900,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
SPY,2025-12-22,198.833597,199.533597,198.533597,199.033597,199.033597,2024900,SYNTHETIC DATA ONLY - ALL PRICES AND VOLUMES ARE FICTIONAL,
